time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,0.6613384065270175,0.6917253115439159,17.28030684276745,0.022336837044806046,0.02586095841903635,0.0,0.5600489641738787,0.8352950051290413,4.995060027919257,-0.0817324206889972,0.09997189789301786,0.0,461.3385298289062,459.7552548633343,460.17483164684387,460.3927408065657
2.640000000000002,0.6945114921331935,0.7421476539756138,17.577562825121916,0.017788211618264604,0.03181940976036479,0.0,0.5452567562518222,0.8450933069735274,4.913849699213541,-0.0660279135413326,0.09794563378288623,0.0,401.41170213909277,401.2373989734153,400.21471153589926,401.6364762506439
2.700000000000002,0.7267097739561817,0.7930875717013967,17.869834382085596,0.01428281803297704,0.037521161005723336,0.0,0.5275713073024444,0.8526255404911071,4.82891322301889,-0.046422681616225966,0.08844964187016671,0.0,399.09366236610526,398.2346147170741,398.36163442558177,400.1476960036587
2.760000000000002,0.7574713423901204,0.8445319086474139,18.16455376571787,0.011669567308748796,0.04243732632186603,0.0,0.49726401678638876,0.8618687618598307,4.994361066917335,-0.038360406084388045,0.06389441524746907,0.0,479.4676312491997,477.6029756154121,477.4648155535912,478.0786433986954
2.820000000000002,0.786556271415022,0.8964078670264736,18.463471155916015,0.009430720030667139,0.04660812940507508,0.0,0.4718940573515159,0.8671358956113593,4.969661247045133,-0.035300091975183745,0.07887575568250972,0.0,419.7901666304823,421.092249855071,420.06568177250426,420.33027754552046
2.880000000000002,0.8139427032541038,0.948581229631783,18.763082815612076,0.007444203553746753,0.05136015272676797,0.0,0.4405507044039312,0.8717763815335954,5.01718246704235,-0.029051822209724864,0.0798414885796934,0.0,443.09132454492635,443.1757635536398,443.6637779809028,444.176127067002
2.940000000000002,0.8392701264186386,1.0010076452809726,19.067220891571363,0.0059943253112635375,0.05617571218643125,0.0,0.4032299050083,0.875601673227345,5.120286757460801,-0.015844878893571567,0.08108166713148555,0.0,460.7603574302268,460.86333644071385,461.0666813270624,462.108980660727
3.000000000000002,0.8623809228030702,1.0536232284315201,19.375394865215906,0.0052646316325599685,0.06117843293560199,0.0,0.36668636108545094,0.8781714810057762,5.152020157644495,-0.005659551956234429,0.08761425467928442,0.0,439.90709692433603,440.45350424860044,439.3215018418226,440.16545598628016
3.0600000000000023,0.8832948913376608,1.1063734149367803,19.684028127989315,0.004908507330728007,0.0661698194945366,0.0,0.3300077378377565,0.8801375183090088,5.1358065685223915,-0.00649292003424432,0.07242464440548188,0.0,425.7709283924839,424.4750869371968,424.41460751869977,424.3431617823604
3.1200000000000023,0.9014071944939094,1.1592755455966104,19.9994204320094,0.006025911090691061,0.07028440966578309,0.0,0.27329330344863667,0.8833343179231989,5.376140060927457,0.045943061768870794,0.059490462695986485,0.0,502.2082501935147,501.27203343187824,501.04653724074166,504.84476822733467
